name,rating,total num ratings,popularity,distance,veracity,category,station_id
Restaurante Meia Dose,N/A,{},0.975,578,4,Brewery,56
Portas Verdes,6.8,20,0.867884800180883,774,3,Portuguese Restaurant,56
C.A.C. - Clube Atlético e Cultural da Pontinha,N/A,{},0.9496636707930586,591,3,Soccer Field,56
5Elementos,6.6,23,0.7516533830761404,765,4,Café,56
A Parreirinha,7.0,9,0.017791532417613477,840,2,Steakhouse,56
Praça Teófilo Braga,6.0,19,0.948051948051948,714,3,"Plaza, Field",56
Há no Barrotes,N/A,{},0.2253264371714431,657,1,Portuguese Restaurant,56
Carnide Clube,N/A,{},0.9198179865468317,657,4,Café,56
Praceta Mário Henrique Leiria,N/A,{},0.3149900946511116,658,3,Plaza,56
Pão de Carnide,7.1,14,0.5294217398677293,921,3,Bakery,56
Eliseu dos Leitões,N/A,{},0.9493103838109773,673,5,Portuguese Restaurant,56
The Wine Company,7.4,9,0.8584025775818213,125,4,Wine Store,57
GlobalData,7.6,25,0.9288903962466791,179,4,Electronics Store,57
Tasca do Miguel,8.3,31,0.9898677293539088,299,5,"Portuguese Restaurant, BBQ Joint",57
Tou Aqui Tou Aí,7.4,33,0.8904669040755187,249,4,Electronics Store,57
Domino's Pizza,7.4,24,0.2467780227234187,265,5,Pizzeria,57
Pepe & Oliva,7.7,94,0.903920072353174,327,5,Italian Restaurant,57
Pavilhão Casal Vistoso,7.1,57,0.9887089480526822,292,4,"Stadium, Soccer Field",57
Fonte Luminosa,8.5,51,0.9783929681759087,442,5,Fountain,57
Os Mimos do Churrasco,7.1,10,0.9161579334124696,384,4,Restaurant,57
Fei He,6.4,36,0.950130009609406,302,5,Chinese Restaurant,57
Trigo Doce,7.2,11,0.9035809168503759,408,4,Bakery,57
Rotunda das Olaias,7.6,24,0.9745774687694307,497,4,Plaza,57
Parque da Fonte Luminosa,9.1,167,0.9951811655644113,607,5,Park,57
Charlot,6.1,24,0.9321688994403934,316,5,Café,57
Harmonia,7.3,20,0.9753405686507264,496,3,Portuguese Restaurant,57
Martinez by Lx Grill,7.6,24,0.9184331015770731,558,5,Argentinian Restaurant,57
Princesinha das Olaias,6.8,8,0.865977050477644,472,4,Bakery,57
Alameda D. Afonso Henriques,8.5,298,0.9949267989373127,684,5,"Plaza, Garden",57
Pastelaria zurique,7.5,10,0.8657650782883952,590,3,Coffee Shop,57
Centro de Ténis das Olaias,6.3,33,0.8800520038437624,427,4,"Tennis Court, Other Great Outdoors",57
FIB - il vero gelato italiano (geladosfib),8.7,65,0.8938867220620654,703,5,Ice Cream Parlor,57
Restaurante Espadachim,6.9,8,0.9054604035950483,513,3,Asian Restaurant,57
Harley-Davidson,8.6,17,0.9753547001300096,700,5,Motorcycle Dealership,57
Expressoflor,6.6,13,0.2745887739528574,491,3,"Coffee Shop, Café",57
Mercearia Criativa,7.8,75,0.892063761234526,666,5,Deli,57
Clube Futebol Olaias,N/A,{},0.5385224125261432,379,3,Soccer Field,57
Fome de Leão,7.5,38,0.9853739189418348,651,4,BBQ Joint,57
Restaurante Navegadores,N/A,{},0.878511672601888,393,5,Portuguese Restaurant,57
Restaurante & Cafetaria - DocinhosDaCleu,N/A,{},0.13017918715731164,407,3,Restaurant,57
Talhos Luis & Edgar,N/A,{},0.9127239839466396,408,4,Steakhouse,57
Churrasqueira XXI,7.9,9,0.13419252727375502,725,4,BBQ Joint,57
Fisio One,N/A,{},0.7227545079418913,414,3,Medical Center,57
Pastelaria Cinderela,6.8,28,0.9779548923181278,583,4,"Bakery, Restaurant, Coffee Shop",57
Piscina Olaias,N/A,{},0.30088745689898816,419,3,Swimming Pool,57
Praça João do Rio,6.8,27,0.9170906110451642,595,4,Plaza,57
Churrasqueira do Areeiro,7.5,8,0.9937256231982364,704,4,"Portuguese Restaurant, BBQ Joint",57
Empório do Chá,8.1,39,0.9499604318580069,787,5,Tea Room,57
Mezze,7.9,53,0.9481516025097507,766,5,Middle Eastern Restaurant,57
Glood,7.7,31,0.9780679441523938,744,4,Grocery Store,57
Café Império,7.4,255,0.9710163359900514,731,5,Portuguese Restaurant,57
Nhoki<3,N/A,{},0.42065174382454357,466,1,Bagel Shop,57
"Porfírio da Silva Xavier, Lda",N/A,{},0.706093493866938,469,3,Hardware Store,57
Jardim Fernando Pessa,8.9,32,0.964529986999039,873,4,Garden,57
Bingo Panda,6.6,13,0.9013340116443389,603,3,Casino,57
Costa do Malabar,6.9,23,0.8875275563846023,664,5,South Indian Restaurant,57
Quiosque da Alameda,6.6,26,0.9684585382397829,611,5,"Café, Cafeteria",57
Mini Copa,7.4,13,0.9884687129048669,740,5,"Café, Portuguese Restaurant",57
O Pote,7.1,30,0.9237748007461422,690,4,Restaurant,57
Mercado de Arroios,7.4,37,0.9896698886439432,746,5,Farmers Market,57
Classic Cafe,6.0,9,0.8771267876321294,539,4,"Café, Restaurant",57
Quinta Pedagógica Olivais,8.7,68,0.9733621615510711,268,4,Farm,58
Pastelaria Nanu,7.4,9,0.8728166864507376,228,4,Café,58
Casa do Chef,7.6,11,0.8877253970945679,341,5,Portuguese Restaurant,58
Rua Cidade de Benguela,N/A,{},0.8954977107003561,118,3,Plaza,58
Parque Vale do Silêncio,8.0,67,0.9882567407156181,433,4,Park,58
Bdteca,N/A,{},0.4990390594087389,198,3,Library,58
Palácio do Oriente,7.4,13,0.946201458368662,425,4,Chinese Restaurant,58
Cabeça do Touro,7.9,19,0.9260499689107455,476,5,"Portuguese Restaurant, Brewery",58
H3 Hambúrguer Gourmet,7.2,19,0.1460771013509694,408,3,Burger Joint,58
SFUCO,7.3,8,0.8495280085919394,443,3,Sports Bar,58
Cantinho dos Caracóis,N/A,{},0.9484342320954158,235,3,Restaurant,58
Pizza Hut,7.0,13,0.9083714883273981,407,3,Pizzeria,58
Rua Cidade de Lobito,N/A,{},0.9526595444011079,240,3,Housing Development,58
VivaGym,7.9,27,0.9939375953874852,519,4,Gymnastics Center,58
Café & Letras,N/A,{},0.29319993216889945,264,3,Café,58
Quasi Pronti,6.6,13,0.8072607540557346,413,3,Italian Restaurant,58
Restaurante Palmeiras,7.6,61,0.9318297439375954,544,4,Portuguese Restaurant,58
A Padaria Portuguesa,7.9,84,0.9749731501893618,589,5,Bakery,58
Spacio Shopping,6.5,282,0.9977813577525295,420,4,Shopping Mall,58
Sport Lisboa e Olivais,6.5,20,0.9689248770561303,419,4,Soccer Field,58
McDonald's,6.1,18,0.9850912893561699,409,4,Fast Food Restaurant,58
Maxina,N/A,{},0.8936747498728167,396,2,Convenience Store,58
Vitaminas,N/A,{},0.4900938330224408,411,3,Salad Restaurant,58
Rádio Popular,N/A,{},0.8753462212424397,412,4,Electronics Store,58
Joshua's Shoarma Grill,5.7,11,0.141837657565994,433,3,"Falafel Restaurant, Middle Eastern Restaurant",58
Springfield,N/A,{},0.8500650048047029,419,3,Clothing Store,58
Tiger,N/A,{},0.8760527952066022,420,3,Miscellaneous Store,58
Escola Fernando Pessoa,N/A,{},0.8206715278955401,426,1,Education,58
Antigas Piscinas dos Olivais,N/A,{},0.5224407891018031,431,2,Swimming Pool,58
O Cantinho do Gordo,N/A,{},0.9268272002713244,432,4,Restaurant,58
Jing Ly,N/A,{},0.45468034593861284,437,3,Chinese Restaurant,58
Hospital dos Olivais (SAMS),N/A,{},0.9273924594426545,439,3,Hospital,58
Rua Cidade de Cabinda,N/A,{},0.6377112656152846,439,3,Garden,58
Jardim das Mamas,N/A,{},0.3002091458933921,439,3,Playground,58
BarDuVale,N/A,{},0.7405743033180713,439,3,Coffee Shop,58
Esplanada Spacio Shopping,N/A,{},0.820162794641343,443,3,Playground,58
Bifanas de Vendas Novas,N/A,{},0.9317732180204624,451,3,Sandwich Spot,58
Flor do Minho,N/A,{},0.8710219885817647,455,4,Portuguese Restaurant,58
O Beiral,7.0,40,0.9474026341077384,685,5,Portuguese Restaurant,58
Lefties,N/A,{},0.9596828896048838,483,4,Women's Store,58
Café Arcadas,N/A,{},0.36527047651348143,505,3,Café,58
Leroy Merlin,7.1,0,0.3374879882426092,750,3,Hardware Store,58
Pasta Divina,N/A,{},0.2237578429710022,541,3,Café,58
Continente Modelo Marechal Gomes da Costa,7.1,9,0.9918602679328472,799,4,"Supermarket, Butcher, Bakery",58
Ivi,N/A,{},0.1979537617997852,569,3,Medical Center,58
ITS Sports,7.6,15,0.4742807077044825,889,3,Sports Club,58
Fundação D. Pedro IV,N/A,{},0.7229947430897067,573,3,Education,58
Escola Secundária Professor Herculano De Carvalho,N/A,{},0.4160590130574869,596,3,"High School, Education",58
Cemitério dos Olivais,N/A,{},0.9637668871177435,614,4,Cemetery,58
PSP Secção de Achados,N/A,{},0.943276242157029,648,2,Police Station,58
Lust in Rio,7.8,112,0.9724718783562263,94,4,Beer Garden,59
Monte Mar,7.9,94,0.9770222146854333,128,5,Seafood Restaurant,59
Cariocas do Rio,7.9,28,0.7603301113560568,128,4,Bar,59
Sala de Corte,9.0,63,0.9720338024984455,191,5,Steakhouse,59
Boteco da Dri,8.5,15,0.9848510542083545,190,4,Brazilian Restaurant,59
Honest Greens,8.2,10,0.9934147306540049,187,4,Mediterranean Restaurant,59
100 Montaditos,8.4,79,0.977347238708948,205,4,Tapas Restaurant,59
Café Janis,8.7,132,0.9708750211972189,223,5,"Café, Bar",59
B.leza,7.9,57,0.946314510202928,216,5,"Concert Hall, Art Gallery, Bar",59
Javá,8.3,36,0.9943191453281329,262,4,Roof Deck,59
Praça de Dom Luís I,8.0,23,0.9909417217794358,245,4,Plaza,59
Comida Independente,8.2,14,0.9198745124639647,268,4,"Grocery Store, Wine Store, Wine Bar",59
Boavista Social Club,8.3,8,0.981954100955288,273,4,French Restaurant,59
Tricky’s,7.9,9,0.9506246113843198,247,4,Restaurant,59
A Manteigaria,9.3,291,0.9962692894692217,314,5,"Pastry Shop, Bakery",59
Time Out Market Lisboa,9.0,3816,0.9999010796450173,313,5,Food Court,59
Davvero Gelato,8.7,41,0.9562772030976202,305,4,Ice Cream Parlor,59
Musa da Bica,8.3,28,0.9720196710191623,295,5,Beer Bar,59
Arkhe,8.0,10,0.39320841105646936,275,5,Vegan and Vegetarian Restaurant,59
Neighbourhood,8.4,29,0.9881578203606354,302,4,Coffee Shop,59
Kebab Ali House,8.0,48,0.5774546379515008,281,5,"Kebab Restaurant, Middle Eastern Restaurant, Falafel Restaurant",59
Mercado da Ribeira,9.2,2445,0.999886948165734,332,5,"Market, Fish Market",59
Comoba Lisboa,8.2,156,0.9774178961053643,298,5,Café,59
Restaurante Pap'Açorda,8.4,134,0.984540161664123,313,5,Portuguese Restaurant,59
Marisqueira Azul,8.1,62,0.9849641060426205,294,5,Seafood Restaurant,59
Farès,9.0,29,0.9742665762251993,344,5,"Bar, Middle Eastern Restaurant",59
Lupita Pizzaria,9.0,32,0.994714826748064,346,5,Pizzeria,59
Cozinha da Felicidade,8.1,49,0.20791645469447742,308,4,Gastropub,59
Rive-Rouge,8.1,37,0.9456220677180487,309,5,"Night Club, Bar",59
Miradouro de Santa Catarina (Adamastor),8.9,602,0.9965095246170369,354,5,"Scenic Lookout, Plaza",59
Studio 44,8.1,73,0.8950596348425753,325,4,"Pub, Night Club",59
Fumeiro de Santa Catarina,8.9,90,0.9360691877225708,362,5,Portuguese Restaurant,59
Croqueteria,8.0,75,0.16987451246396473,320,4,Tapas Restaurant,59
Noobai Café,8.4,654,0.9658442145723815,350,5,"Café, Restaurant, Bar",59
Santini,7.8,91,0.5790091006726584,314,4,Ice Cream Parlor,59
Nós é mais bolos,7.8,38,0.7318834435588717,314,4,Dessert Shop,59
Vago,8.3,8,0.9725566672319258,348,3,Cocktail Bar,59
Água no Bico,7.8,32,0.896840201232265,312,5,Vegan and Vegetarian Restaurant,59
Frade dos Mares,8.7,198,0.9762308518455712,372,5,Seafood Restaurant,59
Lizboa Café,8.2,18,0.9046831722344695,352,4,Portuguese Restaurant,59
A Tabacaria,8.2,56,0.963682098242044,357,5,Wine Bar,59
A Obra,8.4,16,0.9833248544457633,368,4,Portuguese Restaurant,59
O Gaiteiro,8.0,10,0.9548075292521622,345,3,Portuguese Restaurant,59
"Hello, Kristof",8.9,207,0.9738708948052682,396,5,Coffee Shop,59
A Merendeira,8.0,219,0.9768102424961845,355,5,"Soup Spot, Restaurant",59
Madame Petisca,8.0,129,0.8975750381549941,363,5,Portuguese Restaurant,59
Tasco Charlie,8.2,13,0.19912667458029507,380,4,Bar,59
Estrela da Bica,8.8,183,0.8842631846701713,408,5,Restaurant,59
Dear Breakfast,8.1,207,0.9669182069979085,372,5,Breakfast Spot,59
Buna,8.8,34,0.9800180882934826,414,5,Coffee Shop,59
Pavilhão do Conhecimento - Ciência Viva,9.1,303,0.9949691933751625,178,5,Science Museum,60
Loja do Oceanário,8.5,122,0.9953507433158103,163,5,Gift Store,60
Florestas Submersas,7.8,8,0.9958312136114409,126,3,Exhibit,60
Teatro Camões,8.3,55,0.9715957266406647,175,4,"Concert Hall, Theater",60
Esplanada D. Carlos I,8.0,16,0.9080182013453169,163,3,Café,60
PCDiga,7.2,51,0.9491408060595783,93,4,Electronics Store,60
Farmácia Exposul,7.4,22,0.9601774913797977,134,4,Pharmacy,60
Oceanário de Lisboa,9.2,2649,0.9991238482844385,264,5,Aquarium,60
Sport TV,6.7,13,0.8619071844440676,88,4,"Structure, Arts and Entertainment",60
Jardins da Água,7.3,16,0.9580295065287434,170,4,Garden,60
AlhiSalsa,6.6,12,0.6759793115143293,102,3,Restaurant,60
Arigato Sushi House,8.4,421,0.9662398959923125,302,5,"Sushi Restaurant, Japanese Restaurant",60
Olá,6.4,32,0.9845825561019728,126,4,"Ice Cream Parlor, Dessert Shop",60
Tastyfood,6.6,11,0.9322819512746594,161,4,"Café, Snack Place",60
Zero Zero,8.6,124,0.9888361313662314,344,4,Italian Restaurant,60
Oficina do Gelado,8.0,144,0.9567859363518173,320,5,Ice Cream Parlor,60
La Brasserie de L'Entrecôte,7.6,96,0.9665366570572608,289,5,"French Restaurant, Steakhouse",60
McDonald's,7.4,55,0.989203549827596,270,4,Fast Food Restaurant,60
Ohana By Naz,7.9,23,0.6524786614662823,322,3,Vegan and Vegetarian Restaurant,60
Auditório dos Oceanos,9.0,50,0.9703097620258889,396,4,Performing Arts Venue,60
Tejo Restaurante,5.7,17,0.9919874512463964,122,5,Mediterranean Restaurant,60
Honest Greens,8.6,39,0.9951387711265616,400,5,Mediterranean Restaurant,60
Honorato Hamburgueres Artesanais,7.5,425,0.9705923916115539,317,4,Burger Joint,60
Edo Sushi,7.9,102,0.9032700243061443,372,5,"Japanese Restaurant, Sushi Restaurant",60
A Padaria Portuguesa,7.2,10,0.9649963258153863,308,4,Café,60
Casino Lisbon (Casino Lisboa),8.3,539,0.9866740150358939,418,5,Casino,60
A Penúltima Ceia,6.9,21,0.33182126505002546,296,3,Restaurant,60
Bistek,6.8,11,0.8971369622972133,302,3,Bistro,60
Everyday Food,6.5,9,0.24150698095076592,281,3,Restaurant,60
Pingo Doce,7.1,38,0.9914645865129161,368,5,Supermarket,60
Da Maria Petiscaria,6.7,10,0.8010146402125374,323,1,Tapas Restaurant,60
Pavilhão de Portugal,8.6,144,0.9772624498332485,522,4,Arts and Entertainment,60
La Expo Dolce Vita,6.2,86,0.9161296704539031,278,5,Italian Restaurant,60
Narezushi,6.0,9,0.7537731049686281,254,4,Sushi Restaurant,60
Butchers,8.0,116,0.9656039794245662,506,4,Steakhouse,60
Arena Lounge,7.1,40,0.9680063309027189,414,4,"Lounge, Cocktail Bar",60
Sushi Lisboa,6.9,27,0.9036233112882257,385,3,Sushi Restaurant,60
Pateo,6.9,47,0.948335311740433,401,4,Portuguese Restaurant,60
Koko,7.5,174,0.9588350008478888,486,5,"Japanese Restaurant, Sushi Restaurant",60
Nova Peixaria,6.0,61,0.9301904923407383,301,5,"Portuguese Restaurant, Fish and Chips Shop",60
Cartel 36,7.5,23,0.8848284438415013,498,5,"Restaurant, Bar",60
Lisboa Marina Terrace,7.1,31,0.8590384941495676,454,4,Lounge,60
O Adamastor,5.7,20,0.9429370866542309,303,4,Portuguese Restaurant,60
Art Cafe,5.8,8,0.7774998586852072,305,4,Mediterranean Restaurant,60
Atelier Gelati,7.0,9,0.9105759990955853,464,4,"Ice Cream Parlor, Frozen Yogurt Shop",60
Loja Vodafone - Action Store,7.6,55,0.971779435871347,555,4,Electronics Store,60
Bliss Coffee Bar,6.6,41,0.9630461816742977,444,5,Bar,60
Sky Bar Tivoli,8.4,51,0.9902916737324063,650,4,Lounge,60
Gold Shisha Lounge,7.6,8,0.8801226612401786,587,4,Lounge,60
Soft Velvet,7.2,20,0.9634559945735119,566,3,Burger Joint,60
Restaurante Palmeiras,7.6,61,0.9318297439375954,231,4,Portuguese Restaurant,61
SFUCO,7.3,8,0.8495280085919394,238,3,Sports Bar,61
Palácio do Oriente,7.4,13,0.946201458368662,255,4,Chinese Restaurant,61
Casa do Chef,7.6,11,0.8877253970945679,300,5,Portuguese Restaurant,61
Escola Secundária Professor Herculano De Carvalho,N/A,{},0.4160590130574869,149,3,"High School, Education",61
Pastelaria Nanu,7.4,9,0.8728166864507376,396,4,Café,61
Quinta Do Conde Dos Arcos,N/A,{},0.5796167542818382,204,3,Garden,61
Fundação D. Pedro IV,N/A,{},0.7229947430897067,256,3,Education,61
Pingo Doce,6.2,10,0.901560115312871,338,5,Supermarket,61
Centro Porsche Lisboa,N/A,{},0.8855350178056639,286,3,Car Dealership,61
Parque Vale do Silêncio,8.0,67,0.9882567407156181,631,4,Park,61
Maxina,N/A,{},0.8936747498728167,335,2,Convenience Store,61
Bar Entreposto,N/A,{},0.5254931886269855,359,2,Café,61
O Caçador - Pastelaria e Snack-Bar,N/A,{},0.5957690351025945,361,2,Snack Place,61
C. Santos VP - Oriente,N/A,{},0.7565711378667119,364,4,Car Dealership,61
Português Café,N/A,{},0.8635746989994912,395,3,Café,61
Leroy Merlin,7.1,0,0.3374879882426092,610,3,Hardware Store,61
Alqueire,6.9,15,0.6566757108134079,610,5,Portuguese Restaurant,61
Piscina Municipal do Oriente,7.7,17,0.9277881408625855,736,5,Swimming Pool,61
Junta da Freguesia dos Olivais,N/A,{},0.8873862415917698,434,4,Structure,61
Tayybeh,8.1,10,0.9251879486744673,827,5,Syrian Restaurant,61
Cabeça do Touro,7.9,19,0.9260499689107455,808,5,"Portuguese Restaurant, Brewery",61
Quinta Pedagógica Olivais,8.7,68,0.9733621615510711,878,4,Farm,61
Floresta de Moscavide,7.2,58,0.9215291750503019,753,4,Portuguese Restaurant,61
Bdteca,N/A,{},0.4990390594087389,510,3,Library,61
Bota Feijão,7.7,82,0.8991153693968684,829,5,Portuguese Restaurant,61
Portela Cafés,7.6,8,0.6237424547283702,854,4,Coffee Shop,61
Restaurante Nicogrilo,6.2,16,0.9660561867616302,652,4,"BBQ Joint, Portuguese Restaurant",61
Lobby Bar Meliã Oriente,7.9,8,0.9913797976372166,932,4,Hotel Bar,61
SushiTime,8.2,292,0.9295263128144254,977,5,Sushi Restaurant,61
The Fifties Diner,8.1,442,0.9713130970549997,983,5,"Diner, American Restaurant, New American Restaurant",61
A Padaria Portuguesa,8.0,274,0.9541433497258494,972,4,Bakery,61
The Club Steakhouse,7.7,26,0.9733056356339381,932,4,Steakhouse,61
Rua Cidade de Benguela,N/A,{},0.8954977107003561,621,3,Plaza,61
Escola Fernando Pessoa,N/A,{},0.8206715278955401,626,1,Education,61
Restaurante Sonho do Oriente,N/A,{},0.9579871120908937,626,4,Portuguese Restaurant,61
OOZ Lab,N/A,{},0.7693318636594879,626,4,Hardware Store,61
Tabuense,N/A,{},0.20148663162059804,628,3,,61
Flor do Minho,N/A,{},0.8710219885817647,631,4,Portuguese Restaurant,61
Antigas Piscinas dos Olivais,N/A,{},0.5224407891018031,633,2,Swimming Pool,61
Rua Cidade de Cabinda,N/A,{},0.6377112656152846,635,3,Garden,61
Tivoli Caffè Oriente,7.8,16,0.990107964501724,992,5,Hotel Bar,61
Subway,6.9,8,0.20815668984229269,858,4,"Sandwich Spot, Fast Food Restaurant",61
Restaurante Safari,5.5,17,0.9758551307847082,648,4,Seafood Restaurant,61
Olivais Coffee,N/A,{},0.9298513368379402,650,3,Café,61
Café Amarelo,N/A,{},0.15543214063648184,653,3,Bar,61
Medcouple,N/A,{},0.9781753997663992,654,3,Medical Center,61
Minipreço,N/A,{},0.9093465603979425,658,4,Grocery Store,61
Restaurante D'Avis,7.3,19,0.5998530326154542,947,4,Portuguese Restaurant,61
Aventuras no Bosque,N/A,{},0.3408936747498728,666,3,Arts and Entertainment,61
Fogo de Chão,8.8,37,0.9326635012153072,148,5,"Brazilian Restaurant, Steakhouse",62
Flor das Avenidas,6.9,34,0.9384856706800068,37,5,Café,62
Fogo,8.0,15,0.9067887626476739,148,5,"Portuguese Restaurant, BBQ Joint",62
Ouriço,6.8,11,0.3428438188909615,49,4,Portuguese Restaurant,62
Jardim da Casa da Moeda,7.5,19,0.9535498275959527,118,4,"Garden, Dog Park, Playground",62
iLoja,6.7,10,0.7707167486292466,67,4,Mobile Phone Store,62
Óh Pereira,8.3,48,0.9161438019331863,221,4,Brewery,62
Gula's For Kitchen Lovers,8.5,47,0.9510485557628172,238,5,Restaurant,62
Culturgest,8.8,140,0.9777005256910294,286,5,Art Gallery,62
La Fabrica,8.5,13,0.864182352608671,279,4,Ice Cream Parlor,62
Prazeres da Picanha,7.8,109,0.9711717822621672,243,5,Brazilian Restaurant,62
The Green Affair,8.8,50,0.9694336103103273,346,5,Vegan and Vegetarian Restaurant,62
Jardim do Arco do Cego,8.3,158,0.9887796054490984,327,5,"Garden, Park, Dog Park",62
Mesa do Bairro,8.0,47,0.9014470634786049,312,5,Portuguese Restaurant,62
Bingo do Clube de Futebol «Os Belenenses»,7.4,45,0.953620484992369,254,4,Casino,62
Galeto,8.1,320,0.994601774913798,320,5,"Portuguese Restaurant, Café",62
Pastelaria Versailles,8.6,610,0.9866881465151772,352,5,"Pastry Shop, Café",62
Petisco Saloio,7.4,9,0.942654457068566,265,4,Portuguese Restaurant,62
Italy Lisbona Caffé,8.6,272,0.9836498784692782,361,5,"Italian Restaurant, Pizzeria",62
Leitaria Vilhena,7.1,12,0.4548075292521621,235,4,Portuguese Restaurant,62
Taberna Manuel Pereira Gomes,6.8,46,0.935574585947657,213,5,"Beer Garden, Snack Place",62
Frankie,8.0,71,0.9310383810977333,337,4,Hot Dog Joint,62
A Padaria Portuguesa,8.1,325,0.905107116612967,357,5,Bakery,62
Sem Dúvida,6.2,20,0.940181448193997,177,5,Portuguese Restaurant,62
Namur,6.8,52,0.8591232830252671,242,5,"Café, Snack Place, Portuguese Restaurant",62
100 Montaditos,7.7,111,0.9746339946865638,387,4,Tapas Restaurant,62
Arigato Sushi Arena,8.0,364,0.9029450002826296,420,5,Sushi Restaurant,62
People and Food,8.5,94,0.9664801311401278,465,5,Portuguese Restaurant,62
Dieci,7.7,44,0.9084986716409473,419,4,Pizzeria,62
Cinema City Campo Pequeno,7.6,205,0.9896274942060935,430,5,Movie Theater,62
Campo Pequeno,8.0,349,0.9971171782262167,466,5,Plaza,62
Fnac,7.5,0,0.9235628285568933,422,4,"Electronics Store, Bookstore",62
À Parte,8.9,413,0.9448024419196202,536,5,"Seafood Restaurant, Portuguese Restaurant",62
Praça de Touros do Campo Pequeno,7.8,272,0.9976541744389803,474,5,"Music Venue, Performing Arts Venue",62
Baia do PEIXE,7.4,9,0.7203804194223051,427,1,Portuguese Restaurant,62
Praça Duque de Saldanha,8.8,220,0.9871968797693742,539,4,Plaza,62
Parque Infantil do Jardim Marquês de Marialva,7.7,8,0.8970521734215138,468,4,Playground,62
